type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e8', 'delay': 23, 'scheduledTime': '2022-12-25t13:09:00.000', 'estimatedTime': '2022-12-25t13:36:00.000', 'actualTime': '2022-12-25t13:31:00.000', 'estimatedRunway': '2022-12-25t13:31:00.000', 'actualRunway': '2022-12-25t13:31:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd56', 'scheduledTime': '2022-12-25t14:49:00.000', 'estimatedTime': '2022-12-25t14:32:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8120', 'iataNumber': 'va8120', 'icaoNumber': 'voz8120'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2678', 'iataNumber': 'ua2678', 'icaoNumber': 'ual2678'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e8', 'delay': 23, 'scheduledTime': '2022-12-25t13:09:00.000', 'estimatedTime': '2022-12-25t13:36:00.000', 'actualTime': '2022-12-25t13:31:00.000', 'estimatedRunway': '2022-12-25t13:31:00.000', 'actualRunway': '2022-12-25t13:31:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd56', 'scheduledTime': '2022-12-25t14:49:00.000', 'estimatedTime': '2022-12-25t14:32:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2678', 'iataNumber': 'ua2678', 'icaoNumber': 'ual2678'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 47, 'scheduledTime': '2022-12-25t13:10:00.000', 'estimatedTime': '2022-12-25t14:03:00.000', 'actualTime': '2022-12-25t13:56:00.000', 'estimatedRunway': '2022-12-25t13:56:00.000', 'actualRunway': '2022-12-25t13:56:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'gate': 'pad', 'delay': 9, 'scheduledTime': '2022-12-25t16:46:00.000', 'estimatedTime': '2022-12-25t16:54:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '3507', 'iataNumber': 'ac3507', 'icaoNumber': 'aca3507'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '300', 'iataNumber': 'ua300', 'icaoNumber': 'ual300'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 47, 'scheduledTime': '2022-12-25t13:10:00.000', 'estimatedTime': '2022-12-25t14:03:00.000', 'actualTime': '2022-12-25t13:56:00.000', 'estimatedRunway': '2022-12-25t13:56:00.000', 'actualRunway': '2022-12-25t13:56:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'gate': 'pad', 'delay': 9, 'scheduledTime': '2022-12-25t16:46:00.000', 'estimatedTime': '2022-12-25t16:54:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '7311', 'iataNumber': 'ca7311', 'icaoNumber': 'cca7311'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '300', 'iataNumber': 'ua300', 'icaoNumber': 'ual300'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 47, 'scheduledTime': '2022-12-25t13:10:00.000', 'estimatedTime': '2022-12-25t14:03:00.000', 'actualTime': '2022-12-25t13:56:00.000', 'estimatedRunway': '2022-12-25t13:56:00.000', 'actualRunway': '2022-12-25t13:56:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'gate': 'pad', 'delay': 9, 'scheduledTime': '2022-12-25t16:46:00.000', 'estimatedTime': '2022-12-25t16:54:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9144', 'iataNumber': 'nz9144', 'icaoNumber': 'anz9144'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '300', 'iataNumber': 'ua300', 'icaoNumber': 'ual300'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 47, 'scheduledTime': '2022-12-25t13:10:00.000', 'estimatedTime': '2022-12-25t14:03:00.000', 'actualTime': '2022-12-25t13:56:00.000', 'estimatedRunway': '2022-12-25t13:56:00.000', 'actualRunway': '2022-12-25t13:56:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'gate': 'pad', 'delay': 9, 'scheduledTime': '2022-12-25t16:46:00.000', 'estimatedTime': '2022-12-25t16:54:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '300', 'iataNumber': 'ua300', 'icaoNumber': 'ual300'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f5', 'delay': 14, 'scheduledTime': '2022-12-25t13:10:00.000', 'estimatedTime': '2022-12-25t13:10:00.000', 'actualTime': '2022-12-25t13:23:00.000', 'estimatedRunway': '2022-12-25t13:23:00.000', 'actualRunway': '2022-12-25t13:23:00.000'}","{'iataCode': 'mtj', 'icaoCode': 'kmtj', 'scheduledTime': '2022-12-25t16:26:00.000', 'estimatedTime': '2022-12-25t16:13:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '5894', 'iataNumber': 'ua5894', 'icaoNumber': 'ual5894'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e5', 'delay': 69, 'scheduledTime': '2022-12-25t13:13:00.000', 'estimatedTime': '2022-12-25t14:22:00.000'}","{'iataCode': 'psp', 'icaoCode': 'kpsp', 'gate': '17', 'scheduledTime': '2022-12-25t14:46:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '4278', 'iataNumber': 'ac4278', 'icaoNumber': 'aca4278'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1788', 'iataNumber': 'ua1788', 'icaoNumber': 'ual1788'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e5', 'delay': 69, 'scheduledTime': '2022-12-25t13:13:00.000', 'estimatedTime': '2022-12-25t14:22:00.000'}","{'iataCode': 'psp', 'icaoCode': 'kpsp', 'gate': '17', 'scheduledTime': '2022-12-25t14:46:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1788', 'iataNumber': 'ua1788', 'icaoNumber': 'ual1788'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b26', 'delay': 9, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t13:50:00.000', 'actualTime': '2022-12-25t13:33:00.000', 'estimatedRunway': '2022-12-25t13:33:00.000', 'actualRunway': '2022-12-25t13:33:00.000'}","{'iataCode': 'clt', 'icaoCode': 'kclt', 'baggage': 'd', 'gate': 'c11', 'scheduledTime': '2022-12-25t21:20:00.000', 'estimatedTime': '2022-12-25t20:46:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '2830', 'iataNumber': 'aa2830', 'icaoNumber': 'aal2830'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 10, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t13:25:00.000', 'actualTime': '2022-12-25t13:34:00.000', 'estimatedRunway': '2022-12-25t13:34:00.000', 'actualRunway': '2022-12-25t13:34:00.000'}","{'iataCode': 'sal', 'icaoCode': 'mslp', 'scheduledTime': '2022-12-25t20:50:00.000', 'estimatedTime': '2022-12-25t20:33:00.000'}","{'name': 'eva air', 'iataCode': 'br', 'icaoCode': 'eva'}","{'number': '3115', 'iataNumber': 'br3115', 'icaoNumber': 'eva3115'}","{'airline': {'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}, 'flight': {'number': '563', 'iataNumber': 'av563', 'icaoNumber': 'ava563'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 10, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t13:25:00.000', 'actualTime': '2022-12-25t13:34:00.000', 'estimatedRunway': '2022-12-25t13:34:00.000', 'actualRunway': '2022-12-25t13:34:00.000'}","{'iataCode': 'sal', 'icaoCode': 'mslp', 'scheduledTime': '2022-12-25t20:50:00.000', 'estimatedTime': '2022-12-25t20:33:00.000'}","{'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}","{'number': '563', 'iataNumber': 'av563', 'icaoNumber': 'ava563'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 72, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t14:37:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': 'e4', 'gate': 'e6', 'scheduledTime': '2022-12-25t18:59:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '4280', 'iataNumber': 'ac4280', 'icaoNumber': 'aca4280'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1825', 'iataNumber': 'ua1825', 'icaoNumber': 'ual1825'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 72, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t14:37:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': 'e4', 'gate': 'e6', 'scheduledTime': '2022-12-25t18:59:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7372', 'iataNumber': 'nh7372', 'icaoNumber': 'ana7372'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1825', 'iataNumber': 'ua1825', 'icaoNumber': 'ual1825'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 72, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t14:37:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': 'e4', 'gate': 'e6', 'scheduledTime': '2022-12-25t18:59:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9081', 'iataNumber': 'nz9081', 'icaoNumber': 'anz9081'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1825', 'iataNumber': 'ua1825', 'icaoNumber': 'ual1825'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 72, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t14:37:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': 'e4', 'gate': 'e6', 'scheduledTime': '2022-12-25t18:59:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8565', 'iataNumber': 'va8565', 'icaoNumber': 'voz8565'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1825', 'iataNumber': 'ua1825', 'icaoNumber': 'ual1825'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 72, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t14:37:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': 'e4', 'gate': 'e6', 'scheduledTime': '2022-12-25t18:59:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1825', 'iataNumber': 'ua1825', 'icaoNumber': 'ual1825'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f3', 'delay': 24, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t13:52:00.000', 'actualTime': '2022-12-25t13:49:00.000', 'estimatedRunway': '2022-12-25t13:49:00.000', 'actualRunway': '2022-12-25t13:49:00.000'}","{'iataCode': 'rsw', 'icaoCode': 'krsw', 'gate': 'b5', 'scheduledTime': '2022-12-25t21:43:00.000', 'estimatedTime': '2022-12-25t21:22:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2035', 'iataNumber': 'ua2035', 'icaoNumber': 'ual2035'}",
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'scheduledTime': '2022-12-25t13:25:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'baggage': '4', 'scheduledTime': '2022-12-25t15:01:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '5458', 'iataNumber': 'ac5458', 'icaoNumber': 'aca5458'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2680', 'iataNumber': 'ua2680', 'icaoNumber': 'ual2680'}}"
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'scheduledTime': '2022-12-25t13:25:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'baggage': '4', 'scheduledTime': '2022-12-25t15:01:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7366', 'iataNumber': 'nh7366', 'icaoNumber': 'ana7366'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2680', 'iataNumber': 'ua2680', 'icaoNumber': 'ual2680'}}"
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'scheduledTime': '2022-12-25t13:25:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'baggage': '4', 'scheduledTime': '2022-12-25t15:01:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8492', 'iataNumber': 'va8492', 'icaoNumber': 'voz8492'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2680', 'iataNumber': 'ua2680', 'icaoNumber': 'ual2680'}}"
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'scheduledTime': '2022-12-25t13:25:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'baggage': '4', 'scheduledTime': '2022-12-25t15:01:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2680', 'iataNumber': 'ua2680', 'icaoNumber': 'ual2680'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b9', 'delay': 127, 'scheduledTime': '2022-12-25t13:25:00.000', 'estimatedTime': '2022-12-25t15:32:00.000'}","{'iataCode': 'bur', 'icaoCode': 'kbur', 'gate': 'a9', 'scheduledTime': '2022-12-25t14:35:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '998', 'iataNumber': 'wn998', 'icaoNumber': 'swa998'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 18, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t13:46:00.000', 'actualTime': '2022-12-25t13:47:00.000', 'estimatedRunway': '2022-12-25t13:47:00.000', 'actualRunway': '2022-12-25t13:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '8', 'baggage': '3', 'gate': '75b', 'scheduledTime': '2022-12-25t15:05:00.000', 'estimatedTime': '2022-12-25t14:43:00.000'}","{'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}","{'number': '2159', 'iataNumber': 'av2159', 'icaoNumber': 'ava2159'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2481', 'iataNumber': 'ua2481', 'icaoNumber': 'ual2481'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 18, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t13:46:00.000', 'actualTime': '2022-12-25t13:47:00.000', 'estimatedRunway': '2022-12-25t13:47:00.000', 'actualRunway': '2022-12-25t13:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '8', 'baggage': '3', 'gate': '75b', 'scheduledTime': '2022-12-25t15:05:00.000', 'estimatedTime': '2022-12-25t14:43:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7263', 'iataNumber': 'nh7263', 'icaoNumber': 'ana7263'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2481', 'iataNumber': 'ua2481', 'icaoNumber': 'ual2481'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 18, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t13:46:00.000', 'actualTime': '2022-12-25t13:47:00.000', 'estimatedRunway': '2022-12-25t13:47:00.000', 'actualRunway': '2022-12-25t13:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '8', 'baggage': '3', 'gate': '75b', 'scheduledTime': '2022-12-25t15:05:00.000', 'estimatedTime': '2022-12-25t14:43:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9268', 'iataNumber': 'nz9268', 'icaoNumber': 'anz9268'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2481', 'iataNumber': 'ua2481', 'icaoNumber': 'ual2481'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 18, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t13:46:00.000', 'actualTime': '2022-12-25t13:47:00.000', 'estimatedRunway': '2022-12-25t13:47:00.000', 'actualRunway': '2022-12-25t13:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '8', 'baggage': '3', 'gate': '75b', 'scheduledTime': '2022-12-25t15:05:00.000', 'estimatedTime': '2022-12-25t14:43:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8049', 'iataNumber': 'va8049', 'icaoNumber': 'voz8049'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2481', 'iataNumber': 'ua2481', 'icaoNumber': 'ual2481'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 18, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t13:46:00.000', 'actualTime': '2022-12-25t13:47:00.000', 'estimatedRunway': '2022-12-25t13:47:00.000', 'actualRunway': '2022-12-25t13:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '8', 'baggage': '3', 'gate': '75b', 'scheduledTime': '2022-12-25t15:05:00.000', 'estimatedTime': '2022-12-25t14:43:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2481', 'iataNumber': 'ua2481', 'icaoNumber': 'ual2481'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g5', 'delay': 42, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t14:20:00.000', 'actualTime': '2022-12-25t14:12:00.000', 'estimatedRunway': '2022-12-25t14:12:00.000', 'actualRunway': '2022-12-25t14:12:00.000'}","{'iataCode': 'muc', 'icaoCode': 'eddm', 'terminal': '2', 'gate': 'h2', 'scheduledTime': '2022-12-26t09:50:00.000', 'estimatedTime': '2022-12-26t09:49:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '5600', 'iataNumber': 'ac5600', 'icaoNumber': 'aca5600'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '194', 'iataNumber': 'ua194', 'icaoNumber': 'ual194'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g5', 'delay': 42, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t14:20:00.000', 'actualTime': '2022-12-25t14:12:00.000', 'estimatedRunway': '2022-12-25t14:12:00.000', 'actualRunway': '2022-12-25t14:12:00.000'}","{'iataCode': 'muc', 'icaoCode': 'eddm', 'terminal': '2', 'gate': 'h2', 'scheduledTime': '2022-12-26t09:50:00.000', 'estimatedTime': '2022-12-26t09:49:00.000'}","{'name': 'lufthansa', 'iataCode': 'lh', 'icaoCode': 'dlh'}","{'number': '7996', 'iataNumber': 'lh7996', 'icaoNumber': 'dlh7996'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '194', 'iataNumber': 'ua194', 'icaoNumber': 'ual194'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g5', 'delay': 42, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t14:20:00.000', 'actualTime': '2022-12-25t14:12:00.000', 'estimatedRunway': '2022-12-25t14:12:00.000', 'actualRunway': '2022-12-25t14:12:00.000'}","{'iataCode': 'muc', 'icaoCode': 'eddm', 'terminal': '2', 'gate': 'h2', 'scheduledTime': '2022-12-26t09:50:00.000', 'estimatedTime': '2022-12-26t09:49:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '194', 'iataNumber': 'ua194', 'icaoNumber': 'ual194'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g12', 'delay': 59, 'scheduledTime': '2022-12-25t13:30:00.000', 'estimatedTime': '2022-12-25t14:29:00.000'}","{'iataCode': 'tpe', 'icaoCode': 'rctp', 'terminal': '2', 'baggage': '8b', 'gate': 'd6', 'scheduledTime': '2022-12-26t19:50:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '871', 'iataNumber': 'ua871', 'icaoNumber': 'ual871'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c11', 'delay': 10, 'scheduledTime': '2022-12-25t13:39:00.000', 'estimatedTime': '2022-12-25t13:42:00.000', 'actualTime': '2022-12-25t13:48:00.000', 'estimatedRunway': '2022-12-25t13:48:00.000', 'actualRunway': '2022-12-25t13:48:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a2', 'scheduledTime': '2022-12-25t16:32:00.000', 'estimatedTime': '2022-12-25t16:10:00.000'}","{'name': 'korean air', 'iataCode': 'ke', 'icaoCode': 'kal'}","{'number': '6743', 'iataNumber': 'ke6743', 'icaoNumber': 'kal6743'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '954', 'iataNumber': 'dl954', 'icaoNumber': 'dal954'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c11', 'delay': 10, 'scheduledTime': '2022-12-25t13:39:00.000', 'estimatedTime': '2022-12-25t13:42:00.000', 'actualTime': '2022-12-25t13:48:00.000', 'estimatedRunway': '2022-12-25t13:48:00.000', 'actualRunway': '2022-12-25t13:48:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a2', 'scheduledTime': '2022-12-25t16:32:00.000', 'estimatedTime': '2022-12-25t16:10:00.000'}","{'name': 'virgin atlantic', 'iataCode': 'vs', 'icaoCode': 'vir'}","{'number': '4457', 'iataNumber': 'vs4457', 'icaoNumber': 'vir4457'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '954', 'iataNumber': 'dl954', 'icaoNumber': 'dal954'}}"
